full_id,osm_id,highway,name:trivia,name,name:processed,old_name:processed
w733230865,733230865,residential,,,,
w733437306,733437306,service,,,,
w733437307,733437307,service,,,,
w733437308,733437308,service,,,,
w733810174,733810174,tertiary_link,,,,
w733810177,733810177,tertiary,,,,
w733810178,733810178,tertiary_link,,,,
w733810179,733810179,tertiary,,,,
w733810180,733810180,tertiary_link,,,,
w733810181,733810181,tertiary_link,,,,
w733810182,733810182,secondary_link,,,,
w733810183,733810183,secondary_link,,,,
w733810184,733810184,secondary_link,,,,
w733810185,733810185,secondary_link,,,,
w733810186,733810186,residential,,,,
w733810187,733810187,residential,,,,
w733810188,733810188,service,,,,
w733810190,733810190,service,,,,
w733810192,733810192,service,Ngõ 26 Đường Hoàng Quốc Việt - Nghĩa Đô,Ngõ 26 Đường Hoàng Quốc Việt,Hoàng Quốc Việt,
w733810193,733810193,service,,,,
w733820699,733820699,residential,Phố Nguyễn Hữu Liêu - Xuân Đỉnh,Phố Nguyễn Hữu Liêu,Nguyễn Hữu Liêu,
w733820700,733820700,service,,,,
w733820701,733820701,service,,,,
w733820702,733820702,service,,,,
w733820703,733820703,residential,,,,
w733820704,733820704,service,,,,
w735118039,735118039,secondary,Đường Xuân Tảo - Xuân Đỉnh,Đường Xuân Tảo,Xuân Tảo,
w735118040,735118040,primary,"Đường Xuân Tảo - Nghĩa Đô, Xuân Đỉnh",Đường Xuân Tảo,Xuân Tảo,
w736800664,736800664,service,Ngõ 165 Đường Cầu Giấy - Cầu Giấy,Ngõ 165 Đường Cầu Giấy,Cầu Giấy,
w737165018,737165018,service,,,,
w737165021,737165021,tertiary,,,,
w737167315,737167315,service,,,,
w737167316,737167316,service,,,,
w737167317,737167317,residential,,,,
w737167318,737167318,tertiary,,,,
w737167319,737167319,tertiary,,,,
w737167320,737167320,tertiary,,,,
w737167321,737167321,residential,,,,
w737167322,737167322,residential,,,,
w737176078,737176078,residential,,,,
w737176081,737176081,residential,,,,
w737176188,737176188,residential,,,,
w737314082,737314082,service,,,,
w737314088,737314088,service,,,,
w737314089,737314089,service,,,,
w737319623,737319623,service,,,,
w737319624,737319624,residential,,,,
w737319625,737319625,service,,,,
w737319626,737319626,service,,,,
w737319627,737319627,service,,,,
w737319628,737319628,service,,,,
w737319629,737319629,service,,,,
w737319630,737319630,primary_link,,,,
w737507583,737507583,tertiary,,,,
w737520304,737520304,primary,"Phố Láng Hạ - Giảng Võ, Láng",Phố Láng Hạ,Láng Hạ,
w737850070,737850070,service,,,,
w737853338,737853338,service,,,,
w737853339,737853339,service,,,,
w738481905,738481905,tertiary,Ngõ 250 Đường Phan Trọng Tuệ - Thanh Liệt,Ngõ 250 Đường Phan Trọng Tuệ,Phan Trọng Tuệ,
w738483706,738483706,residential,Ngách 250/80 Đường Phan Trọng Tuệ - Thanh Liệt,Ngách 250/80 Đường Phan Trọng Tuệ,Phan Trọng Tuệ,
w738602797,738602797,residential,,,,
w738808113,738808113,service,,,,
w738808121,738808121,service,,,,
w738808135,738808135,residential,,,,
w738808139,738808139,service,,,,
w739493718,739493718,service,,,,
w739581078,739581078,primary_link,,,,
w739581079,739581079,primary_link,,,,
w739591981,739591981,service,,,,
w739711125,739711125,residential,Ngõ 218 Phố Đội Cấn - Ngọc Hà,Ngõ 218 Phố Đội Cấn,Đội Cấn,
w739711126,739711126,tertiary,Phố Vạn Phúc - Ngọc Hà,Phố Vạn Phúc,Vạn Phúc (Ngọc Hà),
w739729712,739729712,residential,,Ngõ 284 Đường Thanh Bình,Other,
w740599803,740599803,primary,Đường Trường Chinh - Phương Liệt,Đường Trường Chinh,Trường Chinh,"Phố Ngã Tư Sở, Đường Chiến Thắng B-52"
w740916640,740916640,service,,,,
w740916641,740916641,service,,,,
w740916642,740916642,service,,,,
w740916643,740916643,service,,,,
w740919087,740919087,residential,,,,
w740919088,740919088,service,,,,
w740919089,740919089,service,,,,
w740919091,740919091,service,,,,
w740919092,740919092,residential,,,,
w740919093,740919093,residential,,,,
w740919094,740919094,service,,,,
w740919095,740919095,service,,,,
w740919096,740919096,service,,,,
w740919100,740919100,residential,,,,
w740919101,740919101,residential,,,,
w740919102,740919102,residential,,,,
w740921603,740921603,tertiary,,,,
w740921604,740921604,tertiary,,Đường 70 Mới,Other,
w740921605,740921605,tertiary,,Đường 70 Mới,Other,
w740921607,740921607,residential,,,,
w740921608,740921608,residential,,,,
w740921610,740921610,residential,,,,
w740921611,740921611,residential,,,,
w740921612,740921612,residential,,,,
w740921613,740921613,service,,,,
w740921614,740921614,residential,,,,
w740951111,740951111,residential,,,,
w740991468,740991468,service,,,,
w740991469,740991469,service,,,,
w740991470,740991470,service,,,,
w740991471,740991471,service,,,,
w740991472,740991472,service,,,,
w740991473,740991473,service,,,,
w741782318,741782318,residential,,,,
w741782322,741782322,residential,,,,
w741782323,741782323,residential,,,,
w741782324,741782324,residential,,,,
w741782325,741782325,residential,,,,
w741782326,741782326,residential,,,,
w741782327,741782327,residential,,,,
w741782328,741782328,residential,,,,
w741782329,741782329,residential,,,,
w741782330,741782330,residential,,,,
w741782331,741782331,residential,,,,
w741782332,741782332,residential,,,,
w741782333,741782333,residential,,,,
w741782334,741782334,residential,,,,
w741782335,741782335,residential,,,,
w741782336,741782336,residential,,,,
w741782337,741782337,residential,,,,
w741782338,741782338,residential,,,,
w741782339,741782339,residential,,,,
w741782342,741782342,residential,,,,
w741782343,741782343,residential,,,,
w741782344,741782344,residential,,,,
w741782345,741782345,residential,,,,
w741782346,741782346,residential,,,,
w741782347,741782347,residential,,,,
w741782348,741782348,residential,,,,
w741782349,741782349,residential,,,,
w741782350,741782350,residential,,,,
w741782351,741782351,residential,,,,
w741782352,741782352,residential,,,,
w741782353,741782353,residential,,,,
w741782354,741782354,unclassified,,,,
w741782355,741782355,residential,,,,
w741782356,741782356,unclassified,,,,
w741782357,741782357,residential,,,,
w741782358,741782358,residential,,,,
w741782359,741782359,residential,,,,
w741782360,741782360,residential,,,,
w741782361,741782361,residential,,,,
w741782362,741782362,residential,,,,
w741782363,741782363,residential,,,,
w741782364,741782364,residential,,,,
w741782365,741782365,residential,,,,
w741782366,741782366,residential,,,,
w741782367,741782367,residential,,,,
w741783461,741783461,residential,,,,
w741783462,741783462,residential,,,,
w741783463,741783463,residential,,,,
w741783464,741783464,residential,,,,
w741783465,741783465,residential,,,,
w741783467,741783467,residential,,,,
w741783468,741783468,residential,,,,
w741783469,741783469,residential,,,,
w741783470,741783470,residential,,,,
w741783471,741783471,residential,,,,
w741783472,741783472,residential,,,,
w741783473,741783473,residential,,,,
w741783474,741783474,residential,,,,
w741783475,741783475,residential,,,,
w741783476,741783476,residential,,,,
w741783477,741783477,residential,,,,
w741783478,741783478,residential,,,,
w741783479,741783479,residential,,,,
w741783480,741783480,residential,,,,
w741783481,741783481,residential,,,,
w741783482,741783482,residential,,,,
w741783483,741783483,residential,,,,
w741783484,741783484,residential,,,,
w741783485,741783485,residential,,,,
w741783486,741783486,residential,,,,
w741783487,741783487,residential,,,,
w741783488,741783488,residential,,,,
w741783489,741783489,tertiary,Đường Chương Đức - Chương Mỹ,Đường Chương Đức,Chương Đức,
w741783490,741783490,residential,,,,
w741783491,741783491,residential,,,,
w741783492,741783492,residential,,,,
w741783493,741783493,residential,,,,
w741783494,741783494,residential,,,,
w741783496,741783496,residential,,,,
w741783497,741783497,residential,,,,
w741783500,741783500,residential,,,,
w741783501,741783501,residential,,,,
w741783502,741783502,residential,,,,
w741783503,741783503,residential,,,,
w741783504,741783504,residential,,,,
w741783505,741783505,residential,,,,
w741783506,741783506,residential,,,,
w741783507,741783507,residential,,,,
w741783508,741783508,residential,,,,
w741783509,741783509,residential,,,,
w741783510,741783510,residential,,,,
w742424073,742424073,residential,,,,
w742426840,742426840,residential,"Ngõ 198 Phố Dương Văn Bé - Vĩnh Hưng, Vĩnh Tuy",Ngõ 198 Phố Dương Văn Bé,Dương Văn Bé,Ngách 34/232 Phố Vĩnh Tuy
w742427032,742427032,service,Ngõ 179 Phố Vĩnh Hưng - Vĩnh Hưng,Ngõ 179 Phố Vĩnh Hưng,Vĩnh Hưng,
w742787717,742787717,service,Ngõ 211 Phố Khương Trung - Khương Đình,Ngõ 211 Phố Khương Trung,Khương Trung,
w742787718,742787718,residential,"Ngõ 211 Phố Khương Trung - Khương Đình, Phương Liệt",Ngõ 211 Phố Khương Trung,Khương Trung,
w742793100,742793100,service,,,,
w743349141,743349141,service,Ngách 1194/73 Đường Láng - Láng,Ngách 1194/73 Đường Láng,Láng,
w743361460,743361460,service,Ngõ 215 Phố Trần Quốc Hoàn - Cầu Giấy,Ngõ 215 Phố Trần Quốc Hoàn,Trần Quốc Hoàn,
w744513391,744513391,service,Ngõ 562 Đường Láng - Láng,Ngõ 562 Đường Láng,Láng,
w744567534,744567534,residential,Ngõ 89 Phố Bùi Huy Bích - Hoàng Mai,Ngõ 89 Phố Bùi Huy Bích,Bùi Huy Bích,
w745231149,745231149,service,Ngách 122/11 Phố Vĩnh Tuy - Vĩnh Hưng,Ngách 122/11 Phố Vĩnh Tuy,Vĩnh Tuy,
